,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,mre_3,mre_5,mre_10,train_samples,test_samples,train_time
64,64,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.001,0.008803372776224143,0.04813274041489411,0.031610214327528544,0.03737295684995925,0.041500132002110494,4444,2645,516.9
65,65,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.001,0.008664969209432494,0.04769470636333498,0.03137815026256237,0.037138834544921534,0.04146452363408027,4601,2671,546.04
66,66,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.001,0.007491251311470441,0.04398253642697776,0.028496336096720486,0.0334392615629962,0.03659435318031324,4599,2668,530.05
67,67,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.001,0.007621497938758351,0.04571449296845505,0.029625666612881376,0.03478736311427136,0.038265423443084014,4588,2668,552.56
68,68,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.001,0.008543963545858698,0.051148010253640575,0.03261217280213625,0.038127704989788666,0.041120781120386286,2180,1580,283.84
69,69,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.001,0.008683261657994192,0.050939624280693194,0.0332267779157372,0.03916745666578025,0.04321629549801326,4714,2677,553.58
70,70,[],5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.008398772654759567,0.04556261511994559,0.029804536162708412,0.03525651336885673,0.03919645537434753,4714,2677,523.17
71,71,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.008654109661315901,0.04930570901143218,0.03130429727442112,0.036546198108264434,0.03945290048249728,2263,1586,282.02
72,72,"['DR_REGENM_10', 'RI_REGENM_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.00843312935383319,0.047117515549208636,0.030707419887098488,0.03631457837789557,0.040402745876494256,4611,2667,524.1
73,73,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.009263765705669273,0.05117089381035468,0.03357933277644932,0.039736585054830194,0.04419495580216347,4598,2504,529.45
74,74,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.008254679428455416,0.045201326704508285,0.02943716241479578,0.03476362618623317,0.03849815057698722,4444,2645,517.18
75,75,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.008450923673957222,0.04634617638577225,0.030273991538386814,0.03578542416483535,0.03972756640929802,4601,2671,543.42
76,76,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.0074153857836306986,0.04293815386453183,0.027598802447796885,0.032436769877439944,0.035637289724842605,4599,2668,531.49
77,77,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.007580458668939685,0.04429728954801322,0.028569385585911718,0.03355030996320654,0.03693976278982847,4588,2668,552.61
78,78,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.008875649709530439,0.051788816706158834,0.03293371778553826,0.038486566142575784,0.04164445784625128,2180,1580,284.79
79,79,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,16,3,same,1,relu,False,3,True,121,False,1,50,relu,0.2,100,relu,0.0001,0.008987721671556842,0.05346907229022649,0.03497454549978038,0.04134206029813534,0.04567882971849773,4714,2677,556.39
80,80,[],5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.008507269770849972,0.046328452235476485,0.030434877345159848,0.03600251891688928,0.04021826965138551,4714,2677,551.96
81,81,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.008652447260223267,0.0511962875290988,0.03257224497158557,0.03810012178769888,0.04122628262976511,2263,1586,293.43
82,82,"['DR_REGENM_10', 'RI_REGENM_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.008525122220900124,0.04706559693695065,0.031000604251537563,0.03664589073137668,0.04091425738673259,4611,2667,547.06
83,83,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.009862553864877971,0.05183507845495129,0.03431167378777454,0.040680031457481586,0.04537587058736868,4598,2504,549.27
84,84,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.0086519802484171,0.0475182751364676,0.031186372388525736,0.03688947696808942,0.041022275052919416,4444,2645,540.15
85,85,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.00863936510302746,0.04842919168045934,0.031837990462218246,0.03773543215549371,0.042006947577791685,4601,2671,565.14
86,86,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.007796307598858967,0.04650578549288621,0.03016617938542246,0.035457777537743415,0.03896166175325509,4599,2668,552.44
87,87,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.007589845382358341,0.04534182710253054,0.029423460312758137,0.034534052465559704,0.037864107091846566,4588,2668,572.09
88,88,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.008511924790448691,0.04988627405881867,0.03186052051622307,0.037250896423110615,0.04032178491709233,2180,1580,292.74
89,89,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.001,0.008333969492935415,0.04882887618639006,0.03184149864549158,0.03747970223221908,0.04128095048468641,4714,2677,575.19
90,90,[],5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.008504581678102231,0.046582948629475866,0.030443524843515483,0.035984520361920125,0.03994795652945927,4714,2677,553.22
91,91,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.00877146518250315,0.050661105405588755,0.03225813820535117,0.037712594437719675,0.040782554706812094,2263,1586,294.57
92,92,"['DR_REGENM_10', 'RI_REGENM_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.00826100603037714,0.04513653753544876,0.029482929634664437,0.03488236729759258,0.03886390031125525,4611,2667,548.56
93,93,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.009103474071931069,0.051191459663786576,0.033460365036691406,0.03952838929355648,0.043915803811585205,4598,2504,550.39
94,94,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.008283405538224395,0.04489761286863419,0.029258831479936413,0.03460330778146795,0.038454046058302604,4444,2645,538.64
95,95,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.008550488396853205,0.04771259630800058,0.031176169321129685,0.03688309193845509,0.04110493865750124,4601,2671,564.61
96,96,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.007350514933780744,0.042625409857814975,0.02743616262683845,0.0321781809541052,0.03535590682459061,4599,2668,553.03
97,97,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.007719686497603159,0.04535238610919938,0.029193071573177177,0.034322059067218295,0.03763291148585072,4588,2668,573.15
98,98,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.008885712504410717,0.05196791166296538,0.03310670753960857,0.03868442166406359,0.0418422986477255,2180,1580,295.31
99,99,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,16,3,same,1,relu,False,3,True,121,False,1,70,relu,0.2,100,relu,0.0001,0.00893794729039472,0.053565645938433215,0.03511142547088374,0.04145491279624509,0.04580559492950669,4714,2677,577.75
100,100,[],5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008635226497215414,0.04673351098848826,0.03086788126775956,0.03658850411589526,0.04087630342526484,4714,2677,577.25
101,101,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.0087709119822187,0.05064915116852507,0.032292109055816226,0.03781574225250899,0.04085431709793496,2263,1586,304.69
102,102,"['DR_REGENM_10', 'RI_REGENM_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008494560363213376,0.04606653953627399,0.03029102156089414,0.03586509851916846,0.039960480379916674,4611,2667,568.97
103,103,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009710592990833065,0.05274221162997235,0.034734774349601094,0.04115765699116662,0.04577309169076653,4598,2504,571.22
104,104,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.00874032291362144,0.04803446357548216,0.03156448361387888,0.03742902876036075,0.04167409196398846,4444,2645,559.46
105,105,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008695300453911932,0.048717360744124964,0.03205808374046824,0.03801108659658718,0.04243835992424823,4601,2671,589.04
106,106,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.007592775815175822,0.04631584528968602,0.030176673770228344,0.03550527983945859,0.039160771842907734,4599,2668,576.49
107,107,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.00792193046722926,0.046505583293870584,0.030411738264970973,0.03589843324899779,0.039781555450564415,4588,2668,596.06
108,108,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008764229556537684,0.04981993176989431,0.03183677544794515,0.03741004328771202,0.04090149895321934,2180,1580,303.07
109,109,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008910745689225858,0.05476897927920073,0.03589078877441413,0.042450674056228266,0.047172437284373966,4714,2677,597.16
110,110,[],5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008388237230221968,0.04580816346549864,0.029934096333980448,0.03540579299957299,0.03932083286960178,4714,2677,577.85
111,111,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008581221982047475,0.04964565329909437,0.03159761309834089,0.036875626757469256,0.039903883141082744,2263,1586,303.74
112,112,"['DR_REGENM_10', 'RI_REGENM_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008408660792711433,0.045628380181977624,0.02982614905624369,0.03532087227276832,0.03930709580158372,4611,2667,570.18
113,113,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.00910373398435998,0.050659553411482816,0.03325037143680148,0.039308074245764595,0.04367326531934214,4598,2504,572.43
114,114,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008314964905871141,0.04516427463683795,0.02940492066916341,0.03467382442342703,0.038396143306452385,4444,2645,560.12
115,115,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008499763477734873,0.04611732961790752,0.03009355450254613,0.03557691349904852,0.03951354382984536,4601,2671,587.47
116,116,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.007271428644200386,0.04246768817683688,0.02741327450978655,0.0322510313080867,0.035502669452117566,4599,2668,575.11
117,117,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.0076767195725370736,0.044298769917109224,0.02859444415230131,0.03357356208648596,0.0370040531508395,4588,2668,593.9
118,118,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009051151862495986,0.05322606668683247,0.03400858547229036,0.03979602489558696,0.04319697263589583,2180,1580,304.65
119,119,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,16,3,same,1,relu,False,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.00855495327669425,0.05217106187766735,0.03393862085129559,0.04000025082969069,0.04385559055037948,4714,2677,596.18
120,120,[],3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.00842394249872928,0.04615453815619401,0.03021214353528794,0.03572781565979491,0.03985665332037478,4841,2684,657.89
121,121,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.008950010524723974,0.05143888616261484,0.03282347400916461,0.03853419834446245,0.042264183750497834,2419,1659,359.27
122,122,"['DR_REGENM_10', 'RI_REGENM_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.008574028714376769,0.04599365076809658,0.030162983994362756,0.03570355713796231,0.04005102064836821,4746,2676,650.81
123,123,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.00929742693195389,0.05014842553790645,0.032963756760708084,0.03913430941787679,0.043690457790415714,4731,2510,650.89
124,124,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.008592571719820898,0.04851815219417362,0.0317614587532599,0.037622383771051766,0.04214243570173838,4586,2654,633.98
125,125,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.008967187907408473,0.04771078184154987,0.03141234194987823,0.037201421304560174,0.041699967433610395,4732,2679,664.28
126,126,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.007850038518560653,0.045406117754269476,0.02943901047772304,0.034587404513347506,0.038067868208090126,4729,2677,655.92
127,127,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.007961261899684373,0.047236284532756925,0.030726681678208655,0.03609410574036114,0.03991405743196027,4719,2677,670.7
128,128,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.009047697528235607,0.05178698865836903,0.03307550787145524,0.0385970671508706,0.04210557887559613,2338,1654,356.09
129,129,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.001,0.01190760797020125,0.0699331537682582,0.04628213719133312,0.05477457494230736,0.06065289695278691,4841,2684,675.15
130,130,[],3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.0001,0.008238693507233871,0.04520949851163318,0.029511914601564916,0.03485352014562886,0.03891463971813823,4841,2684,658.65
131,131,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.0001,0.009099405368715795,0.05048831093351904,0.03219668711845319,0.03753148278751866,0.041046239550494995,2419,1659,359.1
132,132,"['DR_REGENM_10', 'RI_REGENM_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.0001,0.008412301522324661,0.045632548218430304,0.029858986907972996,0.03520381560580478,0.03928230056631411,4746,2676,650.6
133,133,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.0001,0.009356318888821212,0.051869278794398885,0.03406457973907534,0.04029386292067309,0.04501956327367913,4731,2510,657.64
134,134,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.0001,0.008438797022807247,0.047082746751879,0.030668280483982034,0.03619350165951828,0.04036788330720134,4586,2654,639.62
135,135,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.0001,0.008816545862833688,0.04715310022293778,0.03090880236567114,0.036476258285997404,0.04062328900117597,4732,2679,669.93
136,136,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.0001,0.00738341048611842,0.04372624134648555,0.0281354402086845,0.03288706552617708,0.03619191241275359,4729,2677,653.27
137,137,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,16,3,same,1,relu,False,3,True,121,False,2,50,relu,0.2,100,relu,0.0001,0.007776987043743562,0.04500530846196935,0.029061977056522713,0.03403848172593749,0.03757820467776055,4719,2677,666.22
