counter,col_selection,HISTORY,STEP_FACTOR,LEVEL,WAVELET,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,ACTIVATION1,CONV2,POOL_SIZE1,CONV_POOL2,DENSE_UNITS,DROPOUT,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
323,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017292831,0.084089175,489,318,48.52
324,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017089941,0.082622753,486,318,49.64
325,[],3,1,2,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017745302,0.085286546,510,321,49.69
326,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017755241,0.085716551,510,321,50.82
327,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017359616,0.083001447,490,318,49.26
328,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017235385,0.083491998,489,318,47.76
329,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017001211,0.082284553,486,318,49.89
330,[],3,1,3,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017695569,0.084672672,510,321,70.03
331,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017823244,0.085354934,510,321,68.07
332,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017295473,0.084586849,490,318,66
333,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017142506,0.082786341,489,318,64.76
334,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.016753661,0.0820682,486,318,65.81
335,[],3,1,3,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017543465,0.084134083,510,321,66.85
336,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.01782888,0.085220217,510,321,67.4
337,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017247967,0.084456625,490,318,65.35
338,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017189955,0.082825224,489,318,64.64
339,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.016975143,0.082131474,486,318,70.6
340,[],3,1,4,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017900926,0.085491718,510,321,84.08
341,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017459538,0.083583832,510,321,84.9
342,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017567787,0.086858385,490,318,82.16
343,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.016881985,0.082289359,489,318,81.24
344,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.016905444,0.082599286,486,318,82.46
345,[],3,1,4,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017852033,0.085384753,510,321,83.66
346,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017710232,0.084332852,510,321,88.83
347,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017974597,0.087735287,490,318,83.02
348,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017106825,0.083109188,489,318,82.13
349,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.016993423,0.08257011,486,318,82.71
350,[],3,1,0,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.018182132,0.089220304,510,321,16.98
351,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017723276,0.083639966,510,321,18.18
352,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.018101061,0.087014792,490,318,17.85
353,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017539554,0.086883668,489,318,16.59
354,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.016783711,0.082483136,486,318,18.07
355,[],3,1,0,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017452274,0.08406275,510,321,17.24
356,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017801674,0.084595563,510,321,17.89
357,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017904623,0.083883379,490,318,17.69
358,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017462081,0.087333265,489,318,16.25
359,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017193462,0.083256849,486,318,17.94
360,[],3,1,1,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017533003,0.084401432,510,321,33.39
361,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,1,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017937509,0.082305088,510,321,34.8
362,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,1,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017610177,0.086199023,490,318,34.28
363,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017354705,0.084354441,489,318,35.46
364,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.016989111,0.081885747,486,318,35.51
365,[],3,1,1,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.01767775,0.085560677,510,321,33.89
366,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,1,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017603157,0.083254486,510,321,35.39
367,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,1,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017352534,0.083552332,490,318,34.8
368,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017351271,0.085807344,489,318,32.67
369,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017378433,0.082104655,486,318,34.97
370,[],3,1,2,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017590718,0.084533712,510,321,50.55
371,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017826614,0.084963977,510,321,51.02
372,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017518584,0.084806591,490,318,49.54
373,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.01703667,0.082607624,489,318,48.42
374,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017010589,0.082098774,486,318,49.79
375,[],3,1,2,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017633815,0.084869258,510,321,50.04
376,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017878146,0.087919808,510,321,51.27
377,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017407646,0.084785089,490,318,52.99
378,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017155345,0.083757673,489,318,49.42
379,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.016844926,0.082027106,486,318,50.95
380,[],3,1,3,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017468221,0.083849272,510,321,67.45
381,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.018156102,0.08565306,510,321,67.62
382,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017776345,0.08644979,490,318,66.48
383,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017218509,0.083481565,489,318,64.96
384,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017011657,0.081958285,486,318,65.93
385,[],3,1,3,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017700656,0.084649864,510,321,67.12
386,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017702057,0.084655825,510,321,67.75
387,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.018071864,0.087420854,490,318,69.54
388,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017269783,0.083789205,489,318,65.69
389,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.01710694,0.083709709,486,318,67.22
390,[],3,1,4,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017793128,0.085203434,510,321,84.27
391,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017808911,0.087194135,510,321,85.24
392,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017556484,0.08626921,490,318,82.61
393,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017109788,0.082605829,489,318,81.4
394,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,3,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017093137,0.083567798,486,318,82.83
395,[],3,1,4,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017889423,0.085659512,510,321,89.31
396,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.018252736,0.09111763,510,321,85.95
397,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017692015,0.087376636,490,318,83.34
398,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017003488,0.08269481,489,318,81.91
399,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,3,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017124737,0.083127212,486,318,83.08
400,[],3,1,0,haar,32,4,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.018071803,0.088283232,510,321,17.15
401,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,4,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017918486,0.084493336,510,321,18.23
402,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,4,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.018074022,0.086433771,490,318,18.04
403,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,4,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.017635942,0.087371992,489,318,16.78
404,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,4,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.016997364,0.082431708,486,318,18.32
405,[],3,1,0,haar,32,4,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.01770248,0.086656449,510,321,17.34
406,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,4,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017646478,0.084723926,510,321,18.14
407,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,4,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017947757,0.084760034,490,318,18.01
408,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,4,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.017658158,0.086949038,489,318,16.5
409,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,4,same,1,relu,FALSE,3,FALSE,60,0.2,relu,Adam,0.016940735,0.081836009,486,318,18.33
410,[],3,1,1,haar,32,4,same,1,relu,FALSE,2,FALSE,60,0.2,relu,Adam,0.01755603,0.084459982,510,321,33.52
