,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
1715,1715,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0005,0.01715635983445292,0.0833940224395705,532,332,47.77
1716,1716,[],1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017629640605560278,0.08456453792575198,546,333,47.25
1717,1717,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.018320021495138727,0.08330548959410755,546,333,45.88
1718,1718,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.0199419332235382,0.09476623347913513,268,183,28.62
1719,1719,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.019417667768690035,0.09349582157167453,268,183,29.61
1720,1720,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.019543373542274638,0.09298770167189617,260,182,28.47
1721,1721,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01933796236835155,0.09269919331619986,260,182,29.02
1722,1722,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01773513478783653,0.08451739395254443,536,331,47.2
1723,1723,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017609365822283514,0.08331127734531783,534,315,47.61
1724,1724,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017678932681204095,0.08291397543632018,510,327,45.9
1725,1725,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017224101709735793,0.08153024971923964,534,332,47.41
1726,1726,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017451285093949734,0.08230253863918816,533,332,46.57
1727,1727,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01686652002265658,0.07955596962134363,532,332,47.68
1728,1728,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017509205663207697,0.079489490191575,532,332,48.54
1729,1729,[],1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017519311417570446,0.08397833429631701,546,333,53.79
1730,1730,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01741275135626378,0.08278656435568069,546,333,47.19
1731,1731,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.019789357843401967,0.09431436827004495,268,183,30.13
1732,1732,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.019581678973126418,0.09423267154563421,268,183,30.54
1733,1733,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.020274593653162098,0.0932779919392916,260,182,29.09
1734,1734,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.019517278589201312,0.09195941350317163,260,182,29.74
1735,1735,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01754953879475179,0.08423481413004424,536,331,48.37
1736,1736,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01751603043185475,0.08324079155222344,534,315,48.71
1737,1737,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017482902252378252,0.08276345865033591,510,327,46.75
1738,1738,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017083023010061316,0.08169938560106532,534,332,49.02
1739,1739,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01722610092346371,0.08213222382977273,533,332,47.76
1740,1740,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017044645326489256,0.08048502330260016,532,332,48.11
1741,1741,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01702968450441953,0.08074111785833482,532,332,49.66
1742,1742,[],1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017781452926522615,0.08528934770925276,546,333,48.91
1743,1743,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017784456180470594,0.0870419868581638,546,333,46.2
1744,1744,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.020106160548291216,0.09349218168014942,268,183,29.4
1745,1745,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.020619076636019862,0.09384197660551107,268,183,29.41
1746,1746,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.019470612093647775,0.09339786825861439,260,182,29.01
1747,1747,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.019398336633852275,0.09188596521067327,260,182,29.4
1748,1748,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017864195995058032,0.08475241190894281,536,331,47.72
1749,1749,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017813676259990283,0.08426086627174084,534,315,48.77
1750,1750,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017696491979187066,0.08335751146618767,510,327,45.85
1751,1751,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01732277187690949,0.08213441283363539,534,332,48.02
1752,1752,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.01743592489398884,0.08220174583074141,533,332,46.73
1753,1753,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.016956748851496978,0.08058523953126201,532,332,47.41
1754,1754,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,True,1,False,1,100,relu,0.2,100,relu,0.0001,0.017341925298506734,0.07960066177184011,532,332,48.73
1755,1755,[],1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01761536244014365,0.08486786394572848,546,333,35.87
1756,1756,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.017974456446550525,0.08279775893868524,546,333,35.94
1757,1757,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.02013623280582027,0.09456324292298038,268,183,22.18
1758,1758,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01933177687886703,0.09294858511876254,268,183,23.21
1759,1759,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.019044708469948254,0.0908997030376272,260,182,22.75
1760,1760,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01964752860545072,0.08897533885195719,260,182,22.3
1761,1761,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.0179497859032223,0.08499089077867082,536,331,35.9
1762,1762,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.017882477078295482,0.08436864940816849,534,315,36.42
1763,1763,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.017766585640405584,0.08289609341810147,510,327,35.03
1764,1764,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01732422532764354,0.08221228201665018,534,332,36.89
1765,1765,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.017409916180677353,0.08249226780852756,533,332,35.95
1766,1766,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.016917633054043497,0.08097250141780532,532,332,36.99
1767,1767,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.001,0.017169852311497483,0.08136854533057655,532,332,38.83
1768,1768,[],1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01754643749975992,0.08447340554438917,546,333,35.98
1769,1769,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01749702442550776,0.08468771472440845,546,333,36.27
1770,1770,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.020054877274638432,0.09524831158437681,268,183,22.05
1771,1771,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01938626943156946,0.09486758348256652,268,183,28.99
1772,1772,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.019260158399260693,0.0919678194572813,260,182,23.54
1773,1773,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01976315777724836,0.09495804999276067,260,182,22.8
1774,1774,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.017798264758623353,0.08522523998918496,536,331,36.87
1775,1775,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01796329432170573,0.08405030680014342,534,315,37.75
1776,1776,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01765480176236294,0.08285941896185449,510,327,36.07
1777,1777,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01749919846926331,0.08317818928505595,534,332,37.7
1778,1778,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01731320603804741,0.0824995441752272,533,332,36.64
1779,1779,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01715693718997496,0.08174307862186778,532,332,37.77
1780,1780,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,16,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.001,0.016911759733136016,0.08334796289653074,532,332,39.43
1781,1781,[],1,16,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01774557110114911,0.08503996278724149,546,333,36.38
1782,1782,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,16,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.001,0.017358783321773232,0.08315041462059271,546,333,37.26
1783,1783,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.001,0.019905863644022147,0.09456529335975179,268,183,22.62
1784,1784,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01981948537829329,0.09480360713412672,268,183,23.66
1785,1785,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.001,0.0184054594647728,0.0895443711412086,260,182,23.15
1786,1786,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,16,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01979353227567872,0.09487652118825309,260,182,22.71
1787,1787,"['DR_REGENM_10', 'RI_REGENM_10']",1,16,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.001,0.01802200338991175,0.08561110063584179,536,331,36.6
1788,1788,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,16,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.001,0.017750927100004813,0.08500467499810391,534,315,37.16
