,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,mre_3,mre_5,mre_10,train_samples,test_samples,train_time
151,151,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,64,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008360473011304303,0.04910509936523716,0.031215244102124607,0.03632023224404627,0.0392196461388851,2145,1514,163.97
152,152,[],7,64,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008570705760586935,0.04866766017189167,0.03174647890326086,0.03751150407995463,0.04126476952924084,4609,2670,270.3
153,153,"['DR_REGENM_10', 'RI_REGENM_10']",7,64,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008794931616983479,0.04928728172534923,0.032216634373698295,0.0381324922021291,0.04194406642627869,4500,2658,270.43
154,154,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,64,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009220635227440575,0.051902629927170124,0.03392193324513593,0.03999445171559108,0.043972892923451454,4490,2498,282.58
155,155,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,64,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008401200636017684,0.04622197505236397,0.03000247616871967,0.035353560690315367,0.03880119156237443,4327,2636,268.77
156,156,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,64,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009184712144748275,0.05040405879742571,0.03302804131859676,0.039069636651561906,0.043046256981126525,4494,2663,298.97
157,157,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007410333194503795,0.04322719770860684,0.027770407542085547,0.0325509864153576,0.03542247069619588,4492,2659,281.01
158,158,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007655219536213045,0.04455417927932003,0.028701309561871332,0.03367321356059162,0.03667196927904904,4480,2659,304.51
159,159,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,64,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008391865208059394,0.050768898409536356,0.03226225806641953,0.037621629933535815,0.040685840920085356,2145,1514,149.64
160,160,[],7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009515940873227963,0.04900750431279562,0.032348763993021036,0.038321160019026405,0.042762255487829436,4609,2670,302.47
161,161,"['DR_REGENM_10', 'RI_REGENM_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009367950859912252,0.0513505697597012,0.03381588254170784,0.040011063716884225,0.04443009358193942,4500,2658,300.73
162,162,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.0098342287282104,0.053292407757338595,0.035095216534484455,0.04157899092995648,0.04598331970141209,4490,2498,312.84
163,163,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008951050869970067,0.04926139420349905,0.032154150898287485,0.03792660227523763,0.04174904628081676,4327,2636,298.83
164,164,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008911798377812214,0.04981662907371208,0.03249323462056268,0.03848215797727321,0.0424811342663076,4494,2663,327.72
165,165,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008047013076557447,0.04537267627816469,0.02948984137905493,0.03482729502226673,0.03827259722756353,4492,2659,307.54
166,166,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007989851127094926,0.045902632505974886,0.029765323151437435,0.035023416280274174,0.03833014575109813,4480,2659,329.61
167,167,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009084408184814204,0.052600475630096954,0.03359111504845706,0.03906276623946666,0.042217476655222574,2145,1514,163.22
168,168,[],7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008888041777919773,0.05008184177566467,0.03281142830821083,0.038785512843683256,0.042906935688563616,4609,2670,276.31
169,169,"['DR_REGENM_10', 'RI_REGENM_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00921723428575516,0.05074888232889506,0.03338588493716865,0.039548039240012677,0.04379989272983578,4500,2658,273.22
170,170,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009592160628626022,0.05427811127900709,0.03558107857174153,0.04207342433548016,0.046523123809968966,4490,2498,282.85
171,171,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009119469885861098,0.052541978759935444,0.034389546530429096,0.04065588217944246,0.044730671780865754,4327,2636,269.66
172,172,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009097160927271988,0.05224770930472424,0.03427474542909343,0.040583873704570915,0.04492954681167507,4494,2663,301.24
173,173,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00810315389544848,0.046701526725216796,0.030362600989071672,0.035803505814664474,0.039315762912212275,4492,2659,279.58
174,174,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008001098393760252,0.04479251190719552,0.029059532200431535,0.034092460950348846,0.03728981876663396,4480,2659,306.97
175,175,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009079574513250196,0.053597000698299924,0.034269619263260435,0.03992912200975096,0.04318680180174935,2145,1514,148.75
176,176,[],7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008742971811038265,0.04990479226402714,0.03263832529458949,0.03857714834581388,0.0425014609573845,4609,2670,300.97
177,177,"['DR_REGENM_10', 'RI_REGENM_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008904739482905431,0.04985159798953198,0.03259655110095168,0.03852613751751441,0.04239541225106697,4500,2658,306.61
178,178,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009194799083375005,0.05107339341776464,0.033334695778976006,0.03925273355429808,0.043184054638232265,4490,2498,315.59
179,179,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008671492827920015,0.04691327787830629,0.030601880933028194,0.03612302052539409,0.03969992004401064,4327,2636,301.83
180,180,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00950366527415196,0.05107852754481328,0.033526482519479074,0.039692960853458296,0.043814947476348405,4494,2663,336.43
181,181,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007491268113610576,0.04374555932755106,0.02811423673232813,0.03295975223660384,0.03584770822830398,4492,2659,312.67
182,182,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007795372973902795,0.04515121571316566,0.029138687896510546,0.03415249178005798,0.037179551716368525,4480,2659,338.67
183,183,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,64,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00830190482596382,0.04992726341796042,0.031693351970201,0.03688924791543043,0.039835591760632526,2145,1514,166.36
184,184,[],7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008496058392151538,0.04766153148925353,0.03113695245202895,0.03681838320106053,0.040643603170868715,4609,2670,270.24
185,185,"['DR_REGENM_10', 'RI_REGENM_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008641790178395174,0.048301229095915645,0.03153613856644352,0.037314109173539334,0.0410834054417482,4500,2658,275.66
186,186,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00951518491879131,0.05391619707339037,0.03538143190508727,0.04178485618038493,0.045966840461609926,4490,2498,286.01
187,187,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00841023607634413,0.04582425006107371,0.029762123821330592,0.035077864924937856,0.03847151709616428,4327,2636,271.72
188,188,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009227727839040726,0.049970964821389685,0.03278280036791074,0.038811386327618644,0.0429087286746105,4494,2663,300.48
189,189,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007688802279025316,0.04597384455462352,0.029527600204495276,0.03465778309237517,0.03771117553800184,4492,2659,279.23
190,190,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007595838394440142,0.04501143688220381,0.028901854656603262,0.03387945525749312,0.03684956657182484,4480,2659,304.74
191,191,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,64,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008331925265689596,0.050338310852274734,0.031956250182947184,0.03724050802222702,0.040238667676037565,2145,1514,150.06
192,192,[],3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008043766209049182,0.04569398207024998,0.029750162798633434,0.03507453716769706,0.038959533052535605,4841,2684,253.75
193,193,"['DR_REGENM_10', 'RI_REGENM_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008277921615830602,0.0483369164839858,0.031560813987609564,0.03718266928599723,0.04109731130230828,4746,2676,248.81
194,194,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009247415586769244,0.05022235906752121,0.032891133656121854,0.038883218630158436,0.0430683735836568,4731,2510,256.05
195,195,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008248610472272214,0.04704732112071589,0.03070610575931537,0.03617223987204863,0.0401146888121926,4586,2654,247.33
196,196,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008550972202749006,0.0472190508080142,0.030879190980613678,0.036490762743370576,0.04054641383224659,4732,2679,264.74
197,197,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007796073225928355,0.047640163053330006,0.030728525452570717,0.035971044625275776,0.0395365328952716,4729,2677,247.15
198,198,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007871755066971384,0.0465829506235025,0.03004899678951007,0.0351065794576451,0.038471565044070385,4719,2677,268.1
199,199,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008963407927946216,0.050939246998507805,0.032508720356503894,0.0380268625491314,0.041508997453926284,2419,1659,142.34
200,200,[],3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00813424674568859,0.046188588501038824,0.030089372265531367,0.03549375056220178,0.03937889712772586,4841,2684,238.38
201,201,"['DR_REGENM_10', 'RI_REGENM_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00815703713826604,0.04753917562358358,0.030940066730137605,0.03649411964282283,0.040282966086793805,4746,2676,233.96
202,202,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00950187652734373,0.05072604667269501,0.03339060126901705,0.03948145932733042,0.04396011442440346,4731,2510,241.31
203,203,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008455018163517593,0.048117405298711335,0.031435120548472,0.03702585697286493,0.041007164773797025,4586,2654,232.37
204,204,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008549845557985443,0.04833902315803677,0.03155763159364515,0.037217414437380185,0.04129175853176379,4732,2679,250.18
205,205,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007642562482147709,0.04478017049442641,0.028889835916615356,0.03376904719942041,0.03691617654657588,4729,2677,238.76
206,206,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008020878629407499,0.048137650209706256,0.031063237065054306,0.03642394120283379,0.040004692792304494,4719,2677,257.52
207,207,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008902607359034974,0.05023891087188659,0.03202680630933458,0.037425682418323475,0.04074941357411557,2419,1659,137.87
208,208,[],3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008123696133017461,0.04541499118491822,0.029603930169384587,0.03484142840450722,0.03861245476508027,4841,2684,254.4
209,209,"['DR_REGENM_10', 'RI_REGENM_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008162050597143922,0.04562833253795819,0.029691228721123508,0.03488633630892444,0.03861777945911934,4746,2676,250.21
210,210,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008887175605620051,0.048471406499341826,0.03166800911791267,0.03736706151031729,0.04138561747207023,4731,2510,257.87
211,211,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008221082523318844,0.04566548617793574,0.029738216827984717,0.03498033798641339,0.03880060588681462,4586,2654,246.34
212,212,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008545407860407493,0.047513124927504154,0.031092420408132027,0.036572252798719604,0.040643158995516654,4732,2679,260.77
213,213,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007374668059810404,0.043460090819414876,0.027927709518129968,0.03260844587491001,0.035772842072223456,4729,2677,252.91
214,214,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007542954059328545,0.04401533377272344,0.02834078506348391,0.03314400265958266,0.03637269786430352,4719,2677,268.72
215,215,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008774717153765973,0.04827667555156812,0.030768519157433998,0.03579551519041531,0.03887595479647451,2419,1659,143.06
216,216,[],3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008053141339336642,0.044866931800840004,0.02914446776239315,0.03433597916842592,0.03809721455711469,4841,2684,239.94
217,217,"['DR_REGENM_10', 'RI_REGENM_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008071008648059519,0.045969898249143895,0.029915946921983048,0.03517555943678261,0.03901766781007683,4746,2676,235.95
218,218,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008861926904052356,0.04926814802271247,0.03219498560736923,0.03787099977960301,0.0419978938048271,4731,2510,242.54
219,219,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008277352358250303,0.045765712620933874,0.029816468304204126,0.03507189113548399,0.03891080397819466,4586,2654,234.56
220,220,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00850207613738943,0.0475465133070099,0.03104069753687244,0.036509780404371056,0.040560797984096515,4732,2679,251.75
221,221,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007330106851611959,0.04227161908732564,0.027185119538770806,0.03171481066919553,0.03481093602750276,4729,2677,246.0
222,222,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007640154167911022,0.04469817798175314,0.028761466716614413,0.03363429290713966,0.036885502081995925,4719,2677,259.37
223,223,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008848567916141591,0.048969564881538835,0.031245227396855684,0.036392782850239946,0.039717648621988226,2419,1659,136.25
224,224,[],3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008181302262021512,0.04567287405214254,0.02974092427502986,0.03510072033558444,0.03887355232694981,4841,2684,256.84
225,225,"['DR_REGENM_10', 'RI_REGENM_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008213676621698637,0.045988092770008565,0.030019978678213457,0.03541532897937917,0.0392891756225424,4746,2676,253.74
226,226,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00937430246292607,0.0517483626802549,0.033895308267136645,0.04003616277071975,0.04438361057192965,4731,2510,257.8
227,227,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008426113052927002,0.04654583880820087,0.03037849448505115,0.03576225653521977,0.0398063088808569,4586,2654,250.59
228,228,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008818818715332903,0.04724845209640001,0.030958458582429797,0.036523005430868734,0.0406245304873577,4732,2679,268.08
229,229,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007903404088130821,0.0483763628370722,0.031234599374458397,0.036571257924980574,0.040120259608633725,4729,2677,256.18
230,230,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007873813614284703,0.046585276049315436,0.030041154010757222,0.035138634401952036,0.03851505196820472,4719,2677,268.85
