,counter,col_selection,HISTORY,STEP_FACTOR,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,LEVEL,WAVELET,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
817,817,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,3,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017782996372036394,0.08630218455162675,490,318,177.45
818,818,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017171432848795305,0.08360857468924082,489,318,211.73
819,819,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01674526873546039,0.08200029685548038,486,318,185.8
820,820,[],3,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017497004691792255,0.08554396187395513,510,321,182.25
821,821,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01770916399850846,0.08473774832950233,510,321,183.09
822,822,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017495136305702395,0.0847323684445626,490,318,179.16
823,823,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017028176111986256,0.08230783367119773,489,318,177.26
824,824,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016837118053289017,0.08120741747166749,486,318,178.15
825,825,[],3,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01766418941572355,0.08533240749313531,510,321,229.02
826,826,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017654382487116836,0.08598968317032682,510,321,229.01
827,827,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01781316434750557,0.08686901400260158,490,318,225.92
828,828,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017258058348770505,0.08451362337929591,489,318,225.12
829,829,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01682747212400188,0.08139497591396563,486,318,227.18
830,830,[],3,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017643035424019335,0.08579277731870276,510,321,224.74
831,831,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01766853113452073,0.0873262481328651,510,321,225.8
832,832,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017756288009037557,0.08796758536227524,490,318,222.94
833,833,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017153325017223144,0.08350331639579331,489,318,260.12
834,834,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01685864634807519,0.08265910130764359,486,318,232.27
835,835,[],3,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01771352260855721,0.08551702378621023,510,321,229.24
836,836,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017592491463394616,0.08649722534634274,510,321,229.04
837,837,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017505166771135824,0.08656058206788239,490,318,223.75
838,838,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017064320583385792,0.08277953428506912,489,318,222.53
839,839,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.016931943524599886,0.08446957018490164,486,318,223.47
840,840,[],3,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017493247711235588,0.08374991831617273,510,321,100.73
841,841,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01766148799515207,0.08584198374386576,510,321,102.4
842,842,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017198842426545798,0.08519800040846677,490,318,101.55
843,843,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01700388890968224,0.08270753958930538,489,318,99.49
844,844,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.016533855088383623,0.08058982758616262,486,318,102.2
845,845,[],3,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017526449276933937,0.08419420661830469,510,321,96.05
846,846,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017658223107640075,0.0853390224202784,510,321,98.02
847,847,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.0173980836928214,0.08520089321039861,490,318,96.87
848,848,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01695788173302696,0.08227673755675564,489,318,95.5
849,849,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01651605461049322,0.08124904715057207,486,318,97.4
850,850,[],3,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01752701960697959,0.08413936379318201,510,321,94.19
851,851,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017771753006629545,0.08659519333143428,510,321,96.02
852,852,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017585661603939567,0.0852122273241363,490,318,95.42
853,853,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01699722959745569,0.0824215070715378,489,318,93.78
854,854,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01670628306785802,0.08120393271842624,486,318,95.88
855,855,[],3,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.0176347584714521,0.08419221572211637,510,321,144.89
856,856,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01751363163757716,0.08539598727690843,510,321,180.15
857,857,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017335089531634013,0.08489989347928595,490,318,149.56
858,858,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016959660584897097,0.0825628329354367,489,318,147.48
859,859,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016487845555477006,0.07975712350259412,486,318,148.78
860,860,[],3,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017522763930104636,0.08431072439301712,510,321,143.74
861,861,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01764200008947265,0.086292686939418,510,321,144.68
862,862,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017478840695714426,0.08475457696713418,490,318,141.88
863,863,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016994778446212305,0.08248815262190218,489,318,139.69
864,864,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016671567813758705,0.08079782109108785,486,318,141.61
865,865,[],3,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017436812294118247,0.08327042273843015,510,321,139.25
866,866,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01746524420777667,0.08498343077630044,510,321,140.82
867,867,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01739375563035884,0.08479578152586424,490,318,138.67
868,868,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017034403009204863,0.08205872945527738,489,318,137.24
869,869,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01637995558347105,0.07980328736022346,486,318,139.44
870,870,[],3,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017542326872882246,0.08523298995894962,510,321,188.83
871,871,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017915803238054372,0.08657144789741095,510,321,190.61
872,872,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017246375733531924,0.08429267673974815,490,318,188.09
873,873,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017095078303232373,0.08309446472866165,489,318,186.83
874,874,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01668557162954354,0.0812966802741166,486,318,189.23
875,875,[],3,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017590218304056375,0.08519975683925071,510,321,185.86
876,876,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017720009347363057,0.08664895256032573,510,321,187.26
877,877,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01755158111778308,0.08635664730893157,490,318,223.58
878,878,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017104101010792544,0.08295883360411284,489,318,190.43
879,879,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016794593436811604,0.081683732414779,486,318,191.9
880,880,[],3,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017465543566137016,0.085136853568126,510,321,188.86
881,881,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017721600843702737,0.08707111757933522,510,321,188.47
882,882,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01731694721009201,0.08385735457090182,490,318,184.7
883,883,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017040755044102025,0.08241324463538986,489,318,183.43
884,884,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01675071592937527,0.08191077373437722,486,318,184.55
885,885,[],3,1,32,4,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01761448577503544,0.08619857389924947,510,321,236.84
886,886,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017815560708645838,0.08615392791379797,510,321,237.77
887,887,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01783453197595124,0.08795286702559413,490,318,233.18
888,888,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017104070524068947,0.08329937373450697,489,318,234.48
889,889,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.016679421638802185,0.08275877451289482,486,318,235.82
890,890,[],3,1,32,4,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01773502849205481,0.08619537957879334,510,321,232.78
891,891,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017651611727389657,0.08662474610697932,510,321,233.81
892,892,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017748076726482327,0.08792002569404458,490,318,267.06
893,893,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.0172170012670124,0.08411840283503069,489,318,239.87
894,894,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.016722081654319078,0.0813135751966722,486,318,240.1
895,895,[],3,1,32,4,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017650055753644762,0.08517357779061503,510,321,237.92
896,896,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017700432544260552,0.08706194011405338,510,321,237.48
897,897,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017780038484650016,0.08675535521814792,490,318,231.98
