,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
667,667,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.019908137368056793,0.09357935349283206,260,182,37.23
668,668,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01928056056226784,0.09232259087513274,260,182,37.87
669,669,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.018017854923738065,0.08515399552501315,536,331,63.35
670,670,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.018260507500425988,0.0863803822323107,534,315,62.92
671,671,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.017783592900446978,0.08324903744932191,510,327,60.66
672,672,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.017353928394034573,0.08265430513848003,534,332,63.99
673,673,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01704539002622662,0.0819035436522046,533,332,62.58
674,674,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.016555628523030497,0.08019530756090443,532,332,63.34
675,675,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,3,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.017249882849123654,0.0810587916406551,532,332,64.19
676,676,[],1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.017892257494287467,0.0849217670093213,546,333,60.7
677,677,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01822193184536494,0.08511970007178767,546,333,58.91
678,678,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.02019320752101103,0.09556825989999179,268,183,36.89
679,679,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.022380455332040847,0.09793703259083728,268,183,35.84
680,680,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.020061878741020174,0.09338920428442449,260,182,35.14
681,681,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.019299671694407,0.09249133773277862,260,182,36.18
682,682,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01794135783134639,0.08514990917024776,536,331,60.4
683,683,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.018109050635328847,0.08629545048213053,534,315,60.22
684,684,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01786787434095846,0.08325878044618865,510,327,57.68
685,685,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.017378585163295907,0.08244711816013092,534,332,61.27
686,686,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.016996185262317352,0.08175233681930677,533,332,59.08
687,687,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01672460978010034,0.08048624030988945,532,332,60.4
688,688,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,5,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.017594371720893735,0.08603067737982044,532,332,60.42
689,689,[],1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.018095262955573822,0.08588143992340214,546,333,59.34
690,690,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.018178302787202272,0.0906215726623871,546,333,57.61
691,691,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.020277608626626004,0.09591802510796743,268,183,36.4
692,692,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.024640408086063798,0.1009295087673216,268,183,35.5
693,693,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.02152653441638538,0.09460893858076427,260,182,34.56
694,694,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01933565618916676,0.09318455510271459,260,182,35.99
695,695,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01814413937305252,0.08502970372040475,536,331,59.81
696,696,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.018427094440451135,0.08714461625076841,534,315,66.2
697,697,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.017839279801468225,0.08324140776398789,510,327,59.12
698,698,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01772648716417106,0.08382616537887676,534,332,62.18
699,699,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.01703561739242026,0.0812426788466203,533,332,60.99
700,700,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.016529615928694143,0.08042454261314119,532,332,61.65
701,701,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,tanh,True,7,False,1,False,1,100,relu,0.2,100,relu,0.0001,0.017279286420029384,0.08458639931933118,532,332,61.51
702,702,[],1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017654961915362574,0.08381902904951233,546,333,61.97
703,703,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017726988560375793,0.08717576334382218,546,333,62.21
704,704,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01984466678633462,0.09493779004810873,268,183,36.81
705,705,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.0201427369996225,0.09704143646278589,268,183,37.34
706,706,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01961693616905251,0.09397615702385373,260,182,36.29
707,707,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01932542681879465,0.09311109267621823,260,182,36.02
708,708,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01788235514437247,0.08630211580781397,536,331,60.93
709,709,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017898531326659813,0.08474565594998446,534,315,62.12
710,710,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01769057953444689,0.0836213902317204,510,327,59.13
711,711,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017195049934184477,0.08337467303363741,534,332,62.36
712,712,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017162725930271495,0.08172942760531574,533,332,61.35
713,713,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.016372467772027527,0.07964526715913677,532,332,61.97
714,714,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017205192898901517,0.08182217017540691,532,332,63.6
715,715,[],1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017587665153432998,0.0844065879271302,546,333,58.41
716,716,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01759663074459833,0.08508267609681225,546,333,58.16
717,717,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.019864065774566404,0.09526114254786525,268,183,34.88
718,718,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.02001022400414218,0.09722599470210624,268,183,35.7
719,719,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.019175051536788265,0.09396830591810826,260,182,34.89
720,720,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.019801687182389414,0.09447290104714251,260,182,34.15
721,721,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017793557635503783,0.0842638322844956,536,331,57.97
722,722,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017731468070540254,0.0840127132970303,534,315,58.69
723,723,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017709901722172516,0.08429950627470459,510,327,55.92
724,724,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017393734159261307,0.08271621298276075,534,332,59.46
725,725,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017284880780626875,0.08220474444208462,533,332,57.82
726,726,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01674175987563725,0.08221314392651764,532,332,58.4
727,727,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017365295654558015,0.08253372671876716,532,332,60.47
728,728,[],1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017787923276731052,0.08456848779953352,546,333,57.57
729,729,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01770565069781163,0.08628225755482902,546,333,57.63
730,730,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01986902412674134,0.09304475202050871,268,183,35.1
731,731,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01999204631023899,0.0962170935901003,268,183,43.62
732,732,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.019379847366297935,0.09609868376676077,260,182,35.43
733,733,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.019287468076102817,0.09151405451212949,260,182,35.12
734,734,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017992631720975996,0.08546830988125809,536,331,59.04
735,735,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.018144428090054183,0.08478565855034625,534,315,59.58
736,736,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017807190199174445,0.08322902042596128,510,327,56.71
737,737,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.01760417180579036,0.08362280709664355,534,332,59.56
738,738,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017189405163288835,0.08169680549512001,533,332,58.24
739,739,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,7,False,1,False,1,60,tanh,0.2,100,relu,0.001,0.017034544170754104,0.07988521331036486,532,332,58.9
