,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,mre_3,mre_5,mre_10,train_samples,test_samples,train_time
708,708,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009225623865405982,0.05341290123333897,0.034140681931158316,0.039862212405758185,0.04341332366742622,2338,1654,104.71
709,709,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008350472684635367,0.04882244242026426,0.03155560977479724,0.03704616637662107,0.04085264372775587,4841,2684,184.18
710,710,[],3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008356943499417974,0.04624065262120163,0.030174160839662813,0.035537177867319115,0.03937270498920461,4841,2684,170.17
711,711,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009171518477276656,0.051660172349816805,0.032996562123934065,0.038418154772739264,0.041768922530019896,2419,1659,100.38
712,712,"['DR_REGENM_10', 'RI_REGENM_10']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.00820254061773307,0.046113356615301096,0.030014857976661424,0.035288672797479374,0.03898897295077693,4746,2676,168.54
713,713,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.00913726321630844,0.050560177406733034,0.03300834927052069,0.038874035132103246,0.04297980756238566,4731,2510,175.32
714,714,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008305869352513564,0.04581386390679124,0.029796869302551213,0.03508121395754924,0.03878470202943138,4586,2654,165.52
715,715,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008288258465755108,0.0456946709775877,0.029831266650257197,0.035091018126400406,0.03887603899813687,4732,2679,182.7
716,716,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.00742073506250168,0.043564107623170006,0.02804776664416419,0.03274804314861473,0.03589749826640742,4729,2677,168.94
717,717,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.007698919511619141,0.04415421207511404,0.028482469768857408,0.033327708932606614,0.036636406498863364,4719,2677,186.13
718,718,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009303770274363816,0.05248058962754343,0.03363318576351444,0.03924662067567747,0.042778415807566104,2338,1654,103.7
719,719,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009070800917876261,0.05469232332113734,0.035709798928169334,0.04204177362844496,0.04654101906190663,4841,2684,184.56
720,720,[],5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009157903108712201,0.04968408499362519,0.032604365294184014,0.03853752730994244,0.042810061226371834,4714,2677,166.41
721,721,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.010057150669736054,0.054698380827167395,0.03511203106590005,0.041235128741629865,0.04485436922627855,2263,1586,98.37
722,722,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009186381158986807,0.05260589289925988,0.03444253534224329,0.040647213032074844,0.045155786319730315,4611,2667,165.57
723,723,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009905839612868986,0.05479070794374881,0.03584661920108432,0.042292905579679345,0.04681481191245608,4598,2504,176.42
724,724,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.00955377086958118,0.05124923445932183,0.033513673251896345,0.03952487705095673,0.04367426421310402,4444,2645,170.59
725,725,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009333106945022887,0.05232125525604117,0.034109177606602106,0.04032708208182239,0.04453348133185531,4601,2671,186.13
726,726,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.007982153258878178,0.04810634471879075,0.031109643425693133,0.036535323264964954,0.04027823270476751,4599,2668,172.89
727,727,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008370583405227483,0.04920050753533495,0.031930810751116104,0.03753777655098488,0.04126451065837396,4588,2668,193.56
728,728,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009881485808705298,0.05564874808875112,0.035751648069534625,0.04198045088898545,0.04565214160306451,2180,1580,108.8
729,729,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.011093356083271784,0.06699226435959389,0.04402054029916823,0.05203198907040973,0.05745554791828443,4714,2677,193.34
730,730,[],5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.01085009566412085,0.057843628652947086,0.037744432515940764,0.044507185525737285,0.04887500258527057,4714,2677,167.06
731,731,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.010944853191238446,0.06067857319614402,0.03900195373407852,0.04567509313840221,0.049685243485397504,2263,1586,99.06
732,732,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.010879483014163804,0.058295396250590374,0.038316940448028476,0.04527033957999985,0.049870635387996694,4611,2667,168.34
733,733,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.012533400081662663,0.06366671337688298,0.0419818845415288,0.04962102589452849,0.054860767979146206,4598,2504,178.63
734,734,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.011413674280557652,0.06007813075312104,0.03939306256857307,0.04639761176110347,0.0510818536534736,4444,2645,172.54
735,735,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.011786428290993805,0.06042495340551001,0.03989581888627248,0.0471346976636109,0.052065714532606756,4601,2671,188.92
736,736,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.010255144607247387,0.056713788765389316,0.037087762123868856,0.043637067148844425,0.047865523619638826,4599,2668,176.2
737,737,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.010100388117883639,0.05653755110016972,0.037049665174607616,0.04359940969756547,0.04804979025477495,4588,2668,195.79
738,738,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.012299656704104345,0.06544585684663543,0.042532812191445196,0.0501122062602467,0.054700280765651296,2180,1580,105.49
739,739,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.015516407078298562,0.08643350165434843,0.05727965519850895,0.06785247107046304,0.0750105605383083,4714,2677,189.55
740,740,[],5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009152666436058183,0.04995045432919956,0.03255230348438453,0.03839108694342514,0.04229008518878104,4714,2677,168.77
741,741,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.0099112313306268,0.0577117351056218,0.03701118837487335,0.04343500623872193,0.04730384600811943,2263,1586,98.48
742,742,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008917139262924484,0.049870064668359596,0.032496323764712225,0.038391619391961194,0.04241118147518631,4611,2667,167.55
743,743,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.010623773110397914,0.05750123993126496,0.037675998605763296,0.044500489953645056,0.049164513244504736,4598,2504,178.41
744,744,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009336522036401625,0.05030111343885291,0.032877861388109136,0.03872797943116531,0.04274624649482723,4444,2645,170.17
745,745,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009355161421233696,0.05080104790914911,0.03319102370255113,0.03919485249068064,0.04324798722562056,4601,2671,186.76
746,746,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.007748955507281478,0.04560682384067633,0.029312598076239465,0.034409658843610504,0.037687601602316184,4599,2668,176.02
747,747,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.008035201089433336,0.04721459276973525,0.03046951207738938,0.03577983241439656,0.03922958756964919,4588,2668,195.58
748,748,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.010015219588741247,0.058182118265301425,0.037392286127759536,0.043876444846080394,0.047823107001240824,2180,1580,106.52
749,749,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,32,3,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009160393610847944,0.053013284953535605,0.034408266298671046,0.040590090603638815,0.044608159149061744,4714,2677,189.6
750,750,[],5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.011080814319318406,0.05810142342930675,0.03808976821494793,0.04495887330066542,0.04942522384874659,4714,2677,167.49
751,751,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.011934653656177612,0.06560199632787377,0.042617561712986696,0.05014602331382143,0.05487001696262474,2263,1586,98.31
752,752,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.010812738594279558,0.05771622627218325,0.03780509140230734,0.04456774742575522,0.048956627458335,4611,2667,166.86
753,753,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.011943964365448981,0.062028932886472356,0.04075234746712464,0.048063360000404474,0.05281388413249364,4598,2504,179.18
754,754,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.010993613794360823,0.05694483722578244,0.037353270223502225,0.044076326711368415,0.04839497816581976,4444,2645,172.51
755,755,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.011191146597098755,0.05811472684229328,0.03816155669283164,0.0450185069311579,0.04945455377737567,4601,2671,187.58
756,756,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009511856287245034,0.053262206737891546,0.03454629755113509,0.04059752802526017,0.04441973081746083,4599,2668,174.83
757,757,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009356456759861537,0.05208296401913458,0.03381909199619219,0.03973826108231904,0.04346189854914726,4588,2668,197.56
758,758,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.01265281831355281,0.06756588664887597,0.04414678419308918,0.052003936991746706,0.057033866303991605,2180,1580,109.89
759,759,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,32,3,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.010143985394703245,0.06068276709798621,0.03948273589144705,0.04654596387105068,0.05101423446038228,4714,2677,193.16
760,760,[],5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009058458220707282,0.04914200329856327,0.03222185457671814,0.037982367777621054,0.0419598291710935,4714,2677,168.31
761,761,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009569079206003559,0.05506456305809356,0.035376284554271414,0.041359649500992184,0.04472140671068019,2263,1586,99.87
762,762,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009367481070019957,0.049501664793790576,0.03261725759927335,0.038480400155527804,0.04261600304678243,4611,2667,168.03
763,763,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.010544344169504036,0.05502533959690417,0.0363501189257697,0.04292456701668589,0.04758314919479036,4598,2504,179.5
764,764,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008942306364162874,0.04912278701454123,0.03210530379708371,0.03781697512299268,0.04171606555123879,4444,2645,171.45
765,765,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009095280605578696,0.04860334001908327,0.03187044600262326,0.03759972112046194,0.0415740908690483,4601,2671,189.08
766,766,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.00805398262804744,0.047729712040481646,0.030897437695620023,0.036279583472457334,0.03987347070539208,4599,2668,175.28
767,767,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008210708398962666,0.04840494088291626,0.03142298181795593,0.03688057944290239,0.04054946114161253,4588,2668,195.37
768,768,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.010424244123003138,0.0576872717334246,0.037153750904984406,0.043620399892464246,0.04764649761130101,2180,1580,106.27
769,769,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.001,0.017610115723306376,0.09025639702756014,0.060032739276940084,0.07126979447796707,0.07891325298792098,4714,2677,188.81
770,770,[],5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008833437762275765,0.049077327102020105,0.03197592842201488,0.03756378906871969,0.04143681672447421,4714,2677,167.08
771,771,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009733283056553724,0.05313048075733788,0.034157494367160285,0.03993055737370594,0.043491257139092826,2263,1586,98.37
772,772,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009050376432060124,0.05055784187729805,0.033090960338434984,0.039088563083748494,0.043241488457966284,4611,2667,165.93
773,773,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.0098643498809301,0.05343001985092963,0.03511743024402929,0.04143203555879334,0.04594447218490963,4598,2504,177.54
774,774,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009006707245886723,0.04883720894846588,0.031952033459354844,0.0376624934684902,0.04157586251311598,4444,2645,170.73
775,775,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008978887620636408,0.04821316494514735,0.03158294048288684,0.03732498938142716,0.04129456151197283,4601,2671,186.77
776,776,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.008063680426406475,0.04662087894014169,0.030194745517532397,0.035522768221263316,0.039073465021867905,4599,2668,173.85
777,777,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.007939533708365481,0.04679429621823058,0.03031146490549912,0.03551824754612868,0.03890313277744365,4588,2668,194.81
778,778,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.009362790837719705,0.054901618182179035,0.035144377953092235,0.04106546722505575,0.04447220489735477,2180,1580,105.91
779,779,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,32,5,same,1,relu,True,5,True,121,False,1,100,relu,0.2,100,relu,0.001,0.017978853903800194,0.09681274452205751,0.06449814397588523,0.07654105617925043,0.08485288409868451,4714,2677,189.53
780,780,[],5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.00885079781439332,0.048536920692947724,0.03165282605210643,0.03741450299341097,0.04117420641772366,4714,2677,165.1
781,781,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009288789427187551,0.0540325996027204,0.034489473080770744,0.04037390127199849,0.0438195886747331,2263,1586,98.79
782,782,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,5,same,1,relu,True,3,True,121,False,1,100,relu,0.2,100,relu,0.0001,0.009005999079097165,0.04969659409553414,0.03251383976130957,0.03837932208783805,0.042391385322407264,4611,2667,166.37
